date;start;final;high;low
13.06.2011;7.075,91;7.085,14;7.123,88;7.040,42
10.06.2011;7.152,55;7.069,90;7.182,83;7.050,84
09.06.2011;7.061,87;7.159,66;7.183,78;7.035,86
08.06.2011;7.076,31;7.060,23;7.089,15;6.991,62
07.06.2011;7.094,14;7.103,25;7.147,63;7.086,90
06.06.2011;7.095,40;7.084,57;7.124,31;7.062,73
03.06.2011;7.101,48;7.109,03;7.120,12;7.021,36
02.06.2011;7.155,86;7.074,12;7.157,59;7.074,12
01.06.2011;7.310,56;7.217,43;7.314,66;7.193,89
31.05.2011;7.240,12;7.293,69;7.319,69;7.238,77
30.05.2011;7.165,00;7.160,30;7.204,16;7.146,98
27.05.2011;7.205,13;7.163,47;7.208,48;7.115,48
26.05.2011;7.202,72;7.114,09;7.217,24;7.087,32
25.05.2011;7.079,25;7.170,94;7.183,80;7.071,42
24.05.2011;7.129,94;7.150,66;7.202,21;7.128,04
23.05.2011;7.158,08;7.121,52;7.166,15;7.105,20
20.05.2011;7.372,18;7.266,82;7.410,31;7.228,13
19.05.2011;7.360,47;7.358,23;7.415,65;7.316,74
18.05.2011;7.325,85;7.303,53;7.340,54;7.261,29
17.05.2011;7.346,81;7.256,65;7.368,98;7.253,89
16.05.2011;7.348,12;7.387,54;7.402,52;7.284,96
13.05.2011;7.486,20;7.403,31;7.511,09;7.391,14
12.05.2011;7.438,02;7.443,95;7.443,95;7.356,76
11.05.2011;7.526,56;7.495,05;7.566,41;7.469,63
10.05.2011;7.446,44;7.501,52;7.533,86;7.423,33
09.05.2011;7.461,35;7.410,52;7.489,09;7.379,97
06.05.2011;7.391,04;7.492,25;7.501,63;7.362,55
05.05.2011;7.416,38;7.376,96;7.423,96;7.291,39
04.05.2011;7.475,18;7.373,93;7.534,26;7.355,40
03.05.2011;7.518,60;7.500,70;7.523,68;7.446,83
02.05.2011;7.570,86;7.527,64;7.600,41;7.527,64
29.04.2011;7.475,00;7.514,46;7.514,69;7.461,53
28.04.2011;7.450,57;7.475,22;7.480,33;7.426,62
27.04.2011;7.374,11;7.404,95;7.428,72;7.361,24
26.04.2011;7.288,77;7.356,51;7.359,97;7.278,52
21.04.2011;7.294,58;7.295,49;7.316,53;7.280,10
20.04.2011;7.137,10;7.249,19;7.261,26;7.136,74
19.04.2011;7.050,85;7.039,31;7.078,79;7.027,04
18.04.2011;7.165,99;7.026,85;7.174,75;6.994,56
15.04.2011;7.166,98;7.178,29;7.193,38;7.144,96
14.04.2011;7.160,99;7.146,56;7.184,93;7.099,66
13.04.2011;7.135,21;7.177,97;7.201,12;7.122,51
12.04.2011;7.131,44;7.102,91;7.177,74;7.089,17
11.04.2011;7.215,34;7.204,86;7.224,74;7.157,33
08.04.2011;7.226,79;7.217,02;7.232,87;7.195,44
07.04.2011;7.212,46;7.178,78;7.241,09;7.175,35
06.04.2011;7.197,37;7.215,11;7.242,69;7.157,68
05.04.2011;7.174,69;7.175,31;7.186,35;7.129,41
04.04.2011;7.178,59;7.175,33;7.200,26;7.168,24
01.04.2011;7.086,56;7.179,81;7.192,38;7.086,56
31.03.2011;7.068,29;7.041,31;7.079,76;7.041,31
30.03.2011;7.010,77;7.057,15;7.065,27;7.002,77
29.03.2011;6.952,51;6.934,44;6.960,16;6.867,42
28.03.2011;6.931,86;6.938,63;6.981,19;6.915,58
25.03.2011;6.971,77;6.946,36;6.985,25;6.920,57
24.03.2011;6.798,08;6.933,58;6.941,72;6.787,04
23.03.2011;6.749,18;6.804,45;6.807,38;6.720,02
22.03.2011;6.823,08;6.780,97;6.826,03;6.765,06
21.03.2011;6.782,30;6.816,12;6.829,75;6.781,30
18.03.2011;6.715,17;6.664,40;6.761,31;6.655,69
17.03.2011;6.557,85;6.656,88;6.692,83;6.517,18
16.03.2011;6.696,31;6.513,84;6.733,03;6.501,85
15.03.2011;6.668,99;6.647,66;6.714,83;6.483,39
14.03.2011;6.896,31;6.866,63;6.946,44;6.847,94
11.03.2011;7.002,26;6.981,49;7.014,02;6.963,31
10.03.2011;7.078,69;7.063,09;7.109,71;7.021,95
09.03.2011;7.177,55;7.131,80;7.217,54;7.109,26
08.03.2011;7.211,06;7.164,75;7.222,16;7.072,47
07.03.2011;7.137,81;7.161,93;7.270,81;7.127,31
04.03.2011;7.262,54;7.178,90;7.311,25;7.157,12
03.03.2011;7.225,23;7.225,96;7.294,04;7.191,14
02.03.2011;7.169,04;7.181,12;7.202,58;7.122,69
01.03.2011;7.309,80;7.223,30;7.356,33;7.193,78
28.02.2011;7.173,59;7.272,32;7.305,49;7.148,94
25.02.2011;7.139,88;7.185,17;7.194,02;7.130,15
24.02.2011;7.134,70;7.130,50;7.156,05;7.093,91
23.02.2011;7.295,12;7.194,60;7.310,73;7.183,30
22.02.2011;7.293,11;7.318,35;7.350,95;7.259,67
21.02.2011;7.412,06;7.321,81;7.441,82;7.310,69
18.02.2011;7.422,11;7.426,81;7.427,30;7.379,94
17.02.2011;7.429,00;7.405,51;7.434,93;7.364,04
16.02.2011;7.414,23;7.414,30;7.438,42;7.399,82
15.02.2011;7.397,68;7.400,04;7.420,69;7.376,24
14.02.2011;7.403,83;7.396,63;7.424,36;7.378,41
11.02.2011;7.320,07;7.371,20;7.390,48;7.283,87
10.02.2011;7.322,62;7.340,28;7.340,87;7.269,53
09.02.2011;7.319,12;7.320,90;7.350,78;7.310,44
08.02.2011;7.274,17;7.323,24;7.325,03;7.272,80
07.02.2011;7.222,05;7.283,62;7.287,66;7.214,05
04.02.2011;7.216,66;7.216,21;7.226,64;7.186,24
03.02.2011;7.175,75;7.193,68;7.198,98;7.144,08
02.02.2011;7.202,62;7.183,67;7.222,13;7.160,36
01.02.2011;7.133,34;7.184,27;7.190,75;7.105,31
31.01.2011;7.094,56;7.077,48;7.107,37;7.033,09
28.01.2011;7.155,47;7.102,80;7.177,23;7.102,80
27.01.2011;7.120,64;7.155,58;7.180,15;7.114,35
26.01.2011;7.092,89;7.127,35;7.160,86;7.087,25
25.01.2011;7.096,84;7.059,01;7.102,08;7.043,64
24.01.2011;7.080,78;7.067,77;7.089,62;7.000,41
21.01.2011;7.047,70;7.062,42;7.122,89;7.023,69
20.01.2011;7.074,89;7.024,27;7.084,24;7.008,62
19.01.2011;7.163,37;7.082,76;7.165,00;7.077,23
18.01.2011;7.100,48;7.143,45;7.156,25;7.099,12
17.01.2011;7.072,75;7.078,06;7.087,43;7.055,83
14.01.2011;7.055,42;7.075,70;7.083,02;7.015,35
13.01.2011;7.075,54;7.075,11;7.084,07;7.036,09
12.01.2011;6.958,84;7.068,78;7.070,40;6.958,50
11.01.2011;6.879,39;6.941,57;6.951,19;6.860,52
10.01.2011;6.920,36;6.857,06;6.941,39;6.835,74
07.01.2011;6.991,55;6.947,84;7.010,89;6.939,88
06.01.2011;6.949,48;6.981,39;7.047,59;6.949,07
05.01.2011;6.966,08;6.939,82;6.967,24;6.842,90
04.01.2011;6.979,68;6.975,35;7.025,86;6.952,02
03.01.2011;6.973,39;6.989,74;7.026,62;6.969,83
30.12.2010;6.996,56;6.914,19;7.008,12;6.897,22
29.12.2010;6.989,54;6.995,47;7.008,31;6.981,79
28.12.2010;6.984,85;6.972,10;6.990,81;6.957,65
27.12.2010;7.055,32;6.970,73;7.056,34;6.943,05
23.12.2010;7.083,08;7.057,69;7.083,08;7.042,58
22.12.2010;7.079,22;7.067,92;7.084,10;7.067,71
21.12.2010;7.045,25;7.077,99;7.087,84;7.042,98
20.12.2010;7.000,38;7.018,60;7.068,56;6.992,67
17.12.2010;7.042,83;6.982,45;7.043,15;6.980,18
16.12.2010;7.012,99;7.024,40;7.033,03;6.991,69
15.12.2010;7.007,49;7.016,37;7.029,74;6.964,13
14.12.2010;7.024,79;7.027,40;7.032,65;7.011,14
13.12.2010;7.027,58;7.029,39;7.044,87;7.017,60
10.12.2010;6.987,69;7.006,17;7.018,11;6.973,32
09.12.2010;7.017,99;6.964,16;7.021,31;6.947,90
08.12.2010;6.976,19;6.975,87;7.013,53;6.956,67
07.12.2010;6.987,88;7.001,91;7.042,67;6.962,10
06.12.2010;6.970,24;6.954,38;6.971,95;6.926,57
03.12.2010;6.947,31;6.947,72;6.977,91;6.914,50
02.12.2010;6.895,77;6.957,61;6.958,69;6.840,65
01.12.2010;6.748,36;6.866,63;6.868,81;6.736,69
30.11.2010;6.732,59;6.688,49;6.763,52;6.655,94
29.11.2010;6.867,77;6.697,97;6.907,61;6.697,97
26.11.2010;6.842,39;6.848,98;6.871,71;6.778,60
25.11.2010;6.834,68;6.879,66;6.885,81;6.823,19
24.11.2010;6.740,61;6.823,80;6.833,70;6.701,98
23.11.2010;6.791,75;6.705,00;6.827,83;6.705,00
22.11.2010;6.892,02;6.822,05;6.901,93;6.805,97
19.11.2010;6.841,37;6.843,55;6.854,09;6.794,43
18.11.2010;6.765,70;6.832,11;6.835,54;6.754,40
17.11.2010;6.658,99;6.700,07;6.705,19;6.653,57
16.11.2010;6.751,13;6.663,24;6.772,01;6.663,15
15.11.2010;6.705,13;6.790,17;6.812,96;6.679,69
12.11.2010;6.650,92;6.734,61;6.758,59;6.617,97
11.11.2010;6.747,80;6.723,41;6.750,39;6.700,47
10.11.2010;6.759,59;6.719,84;6.783,69;6.684,22
09.11.2010;6.742,05;6.787,81;6.810,86;6.736,63
08.11.2010;6.746,44;6.750,50;6.759,41;6.728,35
05.11.2010;6.743,56;6.754,20;6.775,17;6.712,47
04.11.2010;6.677,78;6.734,69;6.757,29;6.676,42
03.11.2010;6.666,07;6.617,80;6.682,91;6.604,75
02.11.2010;6.600,41;6.654,31;6.668,93;6.597,46
01.11.2010;6.637,09;6.604,86;6.670,90;6.586,01
29.10.2010;6.585,97;6.601,37;6.630,98;6.569,25
28.10.2010;6.600,28;6.595,28;6.644,61;6.576,02
27.10.2010;6.591,24;6.568,00;6.629,13;6.553,25
26.10.2010;6.634,24;6.613,80;6.645,70;6.580,28
25.10.2010;6.645,45;6.639,21;6.668,54;6.625,83
22.10.2010;6.594,90;6.605,84;6.623,94;6.586,40
21.10.2010;6.514,99;6.611,01;6.621,84;6.504,66
20.10.2010;6.470,30;6.524,55;6.527,85;6.461,48
19.10.2010;6.508,36;6.490,69;6.544,79;6.472,18
18.10.2010;6.465,83;6.516,63;6.533,83;6.462,59
15.10.2010;6.478,00;6.492,30;6.512,78;6.438,78
14.10.2010;6.446,32;6.455,27;6.485,71;6.445,32
13.10.2010;6.339,76;6.434,52;6.456,27;6.335,22
12.10.2010;6.257,03;6.304,57;6.316,77;6.228,39
11.10.2010;6.308,43;6.309,51;6.325,31;6.289,36
08.10.2010;6.269,48;6.291,67;6.295,09;6.239,43
07.10.2010;6.278,61;6.276,25;6.321,79;6.233,14
06.10.2010;6.248,81;6.270,73;6.289,56;6.242,52
05.10.2010;6.132,12;6.215,83;6.233,45;6.115,87
04.10.2010;6.205,00;6.134,21;6.210,25;6.128,54
01.10.2010;6.244,06;6.211,34;6.293,09;6.187,22
30.09.2010;6.214,02;6.229,02;6.339,36;6.204,69
29.09.2010;6.296,28;6.246,92;6.326,34;6.223,14
28.09.2010;6.258,20;6.276,09;6.311,92;6.197,96
27.09.2010;6.307,87;6.278,89;6.324,09;6.272,17
24.09.2010;6.173,89;6.298,30;6.310,28;6.146,42
23.09.2010;6.252,31;6.184,71;6.263,74;6.129,44
22.09.2010;6.286,33;6.208,33;6.297,40;6.192,43
21.09.2010;6.281,07;6.275,98;6.339,97;6.275,98
20.09.2010;6.231,28;6.294,58;6.301,63;6.219,85
17.09.2010;6.297,93;6.209,76;6.321,20;6.185,74
16.09.2010;6.255,14;6.249,65;6.281,10;6.233,97
15.09.2010;6.282,52;6.261,87;6.288,20;6.227,20
14.09.2010;6.261,78;6.275,41;6.287,78;6.231,38
13.09.2010;6.258,51;6.261,68;6.290,87;6.231,52
10.09.2010;6.186,22;6.214,77;6.224,65;6.182,56
09.09.2010;6.141,84;6.221,52;6.233,07;6.133,99
08.09.2010;6.099,33;6.164,44;6.180,38;6.062,65
07.09.2010;6.136,92;6.117,89;6.138,93;6.083,20
06.09.2010;6.156,29;6.155,04;6.164,93;6.140,98
03.09.2010;6.091,66;6.134,62;6.178,01;6.088,26
02.09.2010;6.071,56;6.083,85;6.104,09;6.052,55
01.09.2010;5.936,94;6.083,90;6.087,94;5.876,43
31.08.2010;5.846,03;5.925,22;5.925,81;5.833,51
30.08.2010;5.973,48;5.912,41;5.978,19;5.889,84
27.08.2010;5.899,99;5.951,17;5.957,32;5.845,49
26.08.2010;5.937,27;5.912,58;5.948,91;5.896,52
25.08.2010;5.925,48;5.899,50;5.954,96;5.837,90
24.08.2010;5.962,87;5.935,44;5.975,83;5.869,30
23.08.2010;6.017,19;6.010,91;6.055,23;5.995,37
20.08.2010;6.079,91;6.005,16;6.097,35;5.999,63
19.08.2010;6.216,33;6.075,13;6.229,46;6.070,83
18.08.2010;6.183,12;6.186,31;6.216,55;6.155,51
17.08.2010;6.125,32;6.206,40;6.215,35;6.123,79
16.08.2010;6.132,78;6.110,57;6.156,57;6.062,29
13.08.2010;6.163,11;6.110,41;6.168,71;6.068,82
12.08.2010;6.141,90;6.135,17;6.173,42;6.097,72
11.08.2010;6.234,60;6.154,07;6.236,57;6.143,58
10.08.2010;6.315,87;6.286,25;6.333,25;6.247,62
09.08.2010;6.326,62;6.351,60;6.356,41;6.318,12
06.08.2010;6.361,09;6.259,63;6.386,97;6.244,69
05.08.2010;6.332,82;6.333,58;6.382,56;6.321,38
04.08.2010;6.287,65;6.331,33;6.361,67;6.264,28
03.08.2010;6.279,95;6.307,91;6.310,32;6.265,61
02.08.2010;6.187,64;6.292,13;6.304,26;6.182,68
30.07.2010;6.123,41;6.147,97;6.184,54;6.059,19
29.07.2010;6.202,78;6.134,70;6.243,42;6.124,45
28.07.2010;6.238,71;6.178,94;6.249,16;6.147,57
27.07.2010;6.211,10;6.207,31;6.253,64;6.189,96
26.07.2010;6.201,02;6.194,21;6.201,14;6.131,91
23.07.2010;6.125,26;6.166,34;6.190,24;6.112,50
22.07.2010;5.971,09;6.142,15;6.148,13;5.961,86
21.07.2010;6.011,72;5.990,38;6.060,49;5.976,92
20.07.2010;6.039,16;5.967,49;6.052,51;5.906,04
19.07.2010;6.034,87;6.009,11;6.083,12;5.993,55
16.07.2010;6.165,51;6.040,27;6.205,44;6.018,64
15.07.2010;6.187,78;6.149,36;6.248,07;6.127,36
14.07.2010;6.215,23;6.209,76;6.226,54;6.161,13
13.07.2010;6.078,34;6.191,13;6.200,82;6.076,14
12.07.2010;6.079,95;6.077,19;6.119,70;6.061,84
09.07.2010;6.070,47;6.065,24;6.078,56;6.039,31
08.07.2010;6.025,86;6.035,66;6.057,52;6.006,68
07.07.2010;5.896,18;5.992,86;5.997,82;5.848,66
06.07.2010;5.847,47;5.940,98;5.995,64;5.842,07
05.07.2010;5.853,75;5.816,20;5.861,05;5.809,37
02.07.2010;5.885,22;5.834,15;5.941,22;5.833,12
01.07.2010;5.885,61;5.857,43;5.953,84;5.827,25
30.06.2010;5.972,26;5.965,52;6.001,03;5.938,20
29.06.2010;6.061,68;5.952,03;6.068,82;5.935,35
28.06.2010;6.097,37;6.157,22;6.168,99;6.059,83
25.06.2010;6.116,23;6.070,60;6.149,87;6.039,56
24.06.2010;6.232,38;6.115,48;6.235,48;6.097,01
23.06.2010;6.219,20;6.204,52;6.271,85;6.178,84
22.06.2010;6.254,86;6.269,04;6.295,58;6.216,39
21.06.2010;6.320,41;6.292,97;6.330,81;6.263,41
18.06.2010;6.223,88;6.216,98;6.256,55;6.189,71
17.06.2010;6.181,77;6.223,54;6.241,36;6.164,99
16.06.2010;6.203,01;6.190,91;6.207,30;6.143,18
15.06.2010;6.089,32;6.175,05;6.194,25;6.089,32
14.06.2010;6.113,46;6.125,00;6.137,25;6.093,38
11.06.2010;6.082,90;6.047,83;6.084,70;5.983,27
10.06.2010;5.959,11;6.056,59;6.089,43;5.925,06
09.06.2010;5.895,94;5.984,75;5.993,93;5.832,97
08.06.2010;5.916,86;5.868,55;5.922,95;5.798,76
07.06.2010;5.876,48;5.904,95;5.954,47;5.851,93
04.06.2010;6.081,47;5.938,88;6.114,58;5.912,90
03.06.2010;6.075,68;6.054,63;6.101,83;6.046,38
02.06.2010;5.923,48;5.981,20;5.992,21;5.869,35
01.06.2010;5.943,94;5.981,27;6.012,04;5.833,61
31.05.2010;5.933,58;5.964,33;5.993,94;5.931,20
28.05.2010;5.962,84;5.946,18;5.980,78;5.927,31
27.05.2010;5.802,64;5.937,14;5.952,21;5.802,36
26.05.2010;5.735,46;5.758,02;5.828,37;5.721,02
25.05.2010;5.659,59;5.670,04;5.690,25;5.607,68
24.05.2010;5.858,45;5.805,68;5.872,07;5.733,57
21.05.2010;5.835,22;5.829,25;5.872,65;5.689,18
20.05.2010;6.023,11;5.867,88;6.043,84;5.780,73
19.05.2010;6.091,85;5.988,67;6.124,81;5.972,17
18.05.2010;6.144,08;6.155,93;6.181,26;6.113,87
17.05.2010;6.029,91;6.066,92;6.151,54;6.026,32
14.05.2010;6.226,49;6.056,71;6.233,71;6.014,78
13.05.2010;6.240,67;6.251,97;6.276,80;6.196,89
12.05.2010;6.026,06;6.183,49;6.217,24;6.006,31
11.05.2010;5.922,03;6.037,71;6.042,11;5.918,14
10.05.2010;5.814,41;6.017,91;6.017,91;5.805,98
07.05.2010;5.790,67;5.715,09;5.905,35;5.655,18
06.05.2010;5.919,94;5.908,26;6.009,48;5.884,39
05.05.2010;6.021,06;5.958,45;6.031,09;5.929,35
04.05.2010;6.176,24;6.006,86;6.197,00;5.995,43
03.05.2010;6.122,76;6.166,92;6.190,07;6.089,93
30.04.2010;6.155,57;6.135,70;6.205,72;6.085,62
29.04.2010;6.110,56;6.144,91;6.159,41;6.073,37
28.04.2010;6.141,01;6.084,34;6.159,02;6.024,01
27.04.2010;6.332,40;6.159,51;6.333,00;6.159,51
26.04.2010;6.317,13;6.332,10;6.341,52;6.299,58
23.04.2010;6.192,62;6.259,53;6.287,54;6.170,39
22.04.2010;6.229,23;6.168,72;6.286,36;6.141,07
21.04.2010;6.280,54;6.230,38;6.281,38;6.229,18
20.04.2010;6.193,50;6.264,23;6.267,54;6.172,57
19.04.2010;6.158,60;6.162,44;6.190,86;6.140,38
16.04.2010;6.264,65;6.180,90;6.305,40;6.162,84
15.04.2010;6.286,63;6.291,45;6.310,76;6.249,74
14.04.2010;6.269,48;6.278,40;6.305,15;6.249,92
13.04.2010;6.236,28;6.230,83;6.251,46;6.199,71
12.04.2010;6.283,81;6.250,69;6.285,03;6.223,78
09.04.2010;6.226,26;6.249,70;6.254,49;6.216,60
08.04.2010;6.199,94;6.171,83;6.207,14;6.138,02
07.04.2010;6.248,37;6.222,41;6.256,40;6.208,52
06.04.2010;6.250,01;6.252,21;6.265,32;6.214,18
01.04.2010;6.189,38;6.235,56;6.238,57;6.186,59
31.03.2010;6.139,40;6.153,55;6.162,18;6.108,23
30.03.2010;6.187,64;6.142,45;6.203,50;6.135,51
29.03.2010;6.150,17;6.156,85;6.172,85;6.128,21
26.03.2010;6.125,87;6.120,05;6.135,95;6.105,67
25.03.2010;6.043,84;6.132,95;6.139,50;6.038,05
24.03.2010;6.038,00;6.039,00;6.044,64;5.964,76
23.03.2010;5.987,09;6.017,27;6.030,94;5.981,35
22.03.2010;5.960,85;5.987,50;5.987,50;5.910,85
19.03.2010;6.031,73;5.982,43;6.041,95;5.956,65
18.03.2010;6.005,29;6.012,31;6.039,39;5.995,68
17.03.2010;5.999,31;6.024,28;6.035,95;5.991,21
16.03.2010;5.935,19;5.970,99;5.991,11;5.930,34
15.03.2010;5.933,63;5.903,56;5.953,19;5.898,22
12.03.2010;5.944,57;5.945,11;5.989,88;5.934,15
11.03.2010;5.913,17;5.928,63;5.954,55;5.906,84
10.03.2010;5.882,76;5.936,72;5.951,93;5.874,75
09.03.2010;5.872,57;5.885,89;5.900,16;5.838,17
08.03.2010;5.891,74;5.875,91;5.894,19;5.865,44
05.03.2010;5.816,19;5.877,36;5.880,25;5.808,36
04.03.2010;5.773,86;5.795,32;5.823,11;5.767,65
03.03.2010;5.759,22;5.817,88;5.828,80;5.750,30
02.03.2010;5.728,28;5.776,56;5.780,14;5.709,74
01.03.2010;5.652,85;5.713,51;5.717,72;5.641,18
26.02.2010;5.588,99;5.598,46;5.605,10;5.530,19
25.02.2010;5.562,70;5.532,33;5.655,75;5.518,27
24.02.2010;5.622,31;5.615,51;5.639,71;5.572,25
23.02.2010;5.715,63;5.604,07;5.732,14;5.584,47
22.02.2010;5.741,00;5.688,44;5.743,89;5.683,61
19.02.2010;5.627,26;5.722,05;5.729,58;5.626,57
18.02.2010;5.645,63;5.680,41;5.691,60;5.626,08
17.02.2010;5.640,17;5.648,34;5.682,36;5.634,98
16.02.2010;5.573,07;5.592,12;5.592,12;5.498,07
15.02.2010;5.525,74;5.511,10;5.547,14;5.502,49
12.02.2010;5.550,45;5.500,39;5.565,43;5.460,05
11.02.2010;5.562,83;5.503,93;5.580,77;5.454,07
10.02.2010;5.533,71;5.536,37;5.592,27;5.505,37
09.02.2010;5.485,31;5.498,26;5.537,97;5.461,51
08.02.2010;5.476,47;5.484,85;5.505,06;5.434,40
05.02.2010;5.515,69;5.434,34;5.527,00;5.433,02
04.02.2010;5.671,17;5.533,24;5.696,94;5.522,57
03.02.2010;5.715,16;5.672,09;5.733,71;5.656,90
02.02.2010;5.664,25;5.709,66;5.723,20;5.624,61
01.02.2010;5.587,50;5.654,48;5.674,21;5.567,72
29.01.2010;5.566,03;5.608,79;5.657,87;5.556,19
28.01.2010;5.687,10;5.540,33;5.718,81;5.540,33
27.01.2010;5.643,52;5.643,20;5.673,73;5.589,01
26.01.2010;5.593,94;5.668,93;5.675,96;5.574,46
25.01.2010;5.662,85;5.631,37;5.693,86;5.624,58
22.01.2010;5.735,68;5.695,32;5.740,87;5.639,49
21.01.2010;5.878,24;5.746,97;5.908,85;5.742,45
20.01.2010;5.963,71;5.851,53;5.972,77;5.832,09
19.01.2010;5.905,33;5.976,48;5.988,80;5.849,67
18.01.2010;5.897,63;5.918,55;5.922,93;5.877,65
15.01.2010;5.996,56;5.875,97;6.025,36;5.866,84
14.01.2010;5.999,08;5.988,88;6.009,91;5.951,69
13.01.2010;5.937,17;5.963,14;5.974,44;5.925,24
12.01.2010;6.039,39;5.943,00;6.055,56;5.924,72
11.01.2010;6.057,93;6.040,50;6.094,26;6.031,14
08.01.2010;6.028,62;6.037,61;6.053,04;5.972,24
07.01.2010;6.016,80;6.019,36;6.037,57;5.961,25
06.01.2010;6.032,39;6.034,33;6.047,57;5.997,09
05.01.2010;6.043,94;6.031,86;6.058,02;6.015,67
04.01.2010;5.975,52;6.048,30;6.048,30;5.974,43
30.12.2009;6.002,29;5.957,43;6.008,75;5.949,45
29.12.2009;6.010,92;6.011,55;6.026,69;6.001,22
28.12.2009;5.977,99;6.002,92;6.011,28;5.977,99
23.12.2009;5.966,11;5.957,44;5.988,28;5.935,14
22.12.2009;5.939,20;5.945,69;5.981,98;5.929,67
21.12.2009;5.841,81;5.930,53;5.936,27;5.841,69
18.12.2009;5.846,97;5.831,21;5.900,62;5.829,64
17.12.2009;5.884,16;5.844,44;5.891,37;5.833,90
16.12.2009;5.812,88;5.903,43;5.903,43;5.812,19
15.12.2009;5.815,83;5.811,34;5.828,24;5.752,21
14.12.2009;5.803,20;5.802,26;5.827,25;5.778,83
11.12.2009;5.714,43;5.756,29;5.793,07;5.714,43
10.12.2009;5.646,65;5.709,02;5.741,80;5.636,96
09.12.2009;5.673,20;5.647,84;5.712,19;5.605,43
08.12.2009;5.764,30;5.688,58;5.809,80;5.659,40
07.12.2009;5.812,11;5.784,75;5.812,69;5.743,17
04.12.2009;5.752,86;5.817,65;5.859,34;5.724,27
03.12.2009;5.805,14;5.770,35;5.852,87;5.754,98
02.12.2009;5.771,50;5.781,68;5.813,23;5.752,26
01.12.2009;5.653,88;5.776,61;5.776,61;5.653,08
30.11.2009;5.691,84;5.625,95;5.718,34;5.607,82
27.11.2009;5.580,52;5.685,61;5.718,53;5.519,48
26.11.2009;5.785,09;5.614,17;5.785,12;5.596,98
25.11.2009;5.794,66;5.803,02;5.825,87;5.753,86
24.11.2009;5.762,57;5.769,31;5.814,18;5.745,57
23.11.2009;5.689,38;5.801,48;5.823,18;5.689,38
20.11.2009;5.724,93;5.663,15;5.744,53;5.638,33
19.11.2009;5.783,91;5.702,18;5.791,83;5.688,64
18.11.2009;5.793,39;5.787,61;5.843,27;5.770,66
17.11.2009;5.788,46;5.778,43;5.802,32;5.760,53
16.11.2009;5.717,46;5.804,82;5.812,84;5.717,46
13.11.2009;5.661,82;5.686,83;5.700,51;5.615,68
12.11.2009;5.657,90;5.663,96;5.726,38;5.632,77
11.11.2009;5.633,09;5.668,35;5.705,89;5.633,09
10.11.2009;5.627,16;5.613,20;5.650,88;5.602,55
09.11.2009;5.514,34;5.619,72;5.626,15;5.514,34
06.11.2009;5.464,55;5.488,25;5.526,86;5.410,54
05.11.2009;5.404,83;5.480,92;5.512,00;5.356,13
04.11.2009;5.378,16;5.444,23;5.471,00;5.364,92
03.11.2009;5.412,06;5.353,35;5.412,06;5.312,64
02.11.2009;5.410,61;5.430,82;5.472,03;5.376,63
30.10.2009;5.593,15;5.414,96;5.597,30;5.394,80
29.10.2009;5.491,96;5.587,45;5.590,22;5.461,55
28.10.2009;5.639,64;5.496,27;5.646,01;5.493,59
27.10.2009;5.652,87;5.635,02;5.673,19;5.597,63
26.10.2009;5.764,03;5.642,16;5.799,42;5.624,10
23.10.2009;5.787,98;5.740,25;5.848,68;5.731,69
22.10.2009;5.805,53;5.762,93;5.805,92;5.712,82
21.10.2009;5.827,09;5.833,49;5.858,19;5.736,85
20.10.2009;5.856,13;5.811,77;5.888,21;5.801,44
19.10.2009;5.761,30;5.852,56;5.857,13;5.761,30
16.10.2009;5.845,69;5.743,39;5.885,78;5.731,05
15.10.2009;5.853,45;5.830,77;5.869,22;5.805,90
14.10.2009;5.756,69;5.854,14;5.859,63;5.756,65
13.10.2009;5.777,89;5.714,31;5.786,92;5.695,16
12.10.2009;5.727,31;5.783,23;5.814,21;5.727,31
09.10.2009;5.701,49;5.711,88;5.748,33;5.673,69
08.10.2009;5.679,51;5.716,54;5.727,87;5.666,79
07.10.2009;5.650,25;5.640,75;5.690,92;5.626,38
06.10.2009;5.518,69;5.657,64;5.662,01;5.518,69
05.10.2009;5.477,81;5.508,85;5.511,64;5.440,23
02.10.2009;5.532,65;5.467,90;5.536,63;5.442,32
01.10.2009;5.681,88;5.554,55;5.726,97;5.554,25
30.09.2009;5.728,48;5.675,16;5.744,59;5.619,48
29.09.2009;5.736,79;5.713,52;5.756,26;5.690,19
28.09.2009;5.595,36;5.736,31;5.736,31;5.554,53
25.09.2009;5.615,79;5.581,41;5.620,13;5.559,47
24.09.2009;5.684,49;5.605,21;5.741,54;5.586,23
23.09.2009;5.705,88;5.702,05;5.754,04;5.672,08
22.09.2009;5.686,84;5.709,38;5.752,70;5.686,84
21.09.2009;5.698,53;5.668,65;5.698,53;5.617,80
18.09.2009;5.711,34;5.703,83;5.760,83;5.701,04
17.09.2009;5.722,37;5.731,14;5.748,24;5.703,22
16.09.2009;5.640,99;5.700,26;5.713,49;5.640,94
15.09.2009;5.637,21;5.628,98;5.649,66;5.584,53
14.09.2009;5.599,58;5.620,24;5.623,74;5.532,30
11.09.2009;5.601,65;5.624,02;5.653,15;5.601,65
10.09.2009;5.596,45;5.594,77;5.626,97;5.547,37
09.09.2009;5.463,93;5.574,26;5.578,15;5.450,40
08.09.2009;5.474,69;5.481,73;5.502,77;5.455,38
07.09.2009;5.400,76;5.463,51;5.477,13;5.400,76
